baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C3199712	74.7692902715509	1.09335122834359	0.326346322454216	3.35027899233329	0.000807302034566896	0.0234788414064584
C3199820	34.7269645153347	-1.08310521173257	0.351139586270767	-3.08454316767743	0.00203865023064015	0.0422291833489745
C3199878	164.535526311858	-0.817452090040903	0.223094192453463	-3.66415674496511	0.000248154788690194	0.0112949376915043
C3199964	132.859739750976	0.902459742614546	0.265633848831816	3.39738232376376	0.000680338418686771	0.0211613925276998
C3201920	1348.9038746237	-0.786260801974359	0.178476062471472	-4.4054132026811	1.05582423118258e-05	0.00122329310014896
C3203416	144.212029247453	-0.810827572850412	0.239351563075167	-3.38760090986235	0.000705067753399733	0.0215555352319497
C3203946	315.070091553933	-0.613308717719247	0.175401453963783	-3.49659996459255	0.000471227900617442	0.0171432372446847
C3204266	15.5623868869457	1.88317966403726	0.498329054453873	3.77898829539664	0.000157466824751674	0.00829788274137798
C3204720	1509.03721795205	-1.00252729333895	0.304887488427505	-3.28818771314496	0.00100834583012871	0.0275868198808797
C3204792	418.765368959744	-0.678446555348502	0.200093101573815	-3.39065440043779	0.000697259664335195	0.0214780398938952
C3205922	45.3933663009049	0.87711109086617	0.279122860691194	3.14238356791763	0.00167578347289634	0.0369289999643264
C3206096	1933.97437671709	-0.692641434896824	0.222514596090416	-3.11279101266408	0.00185327200746623	0.0396850440417348
C3207276	332.428749707766	0.658308069188943	0.164390010859351	4.00455031146741	6.21355664459665e-05	0.00434948965121765
C3207532	31.0053639864236	1.14635786714984	0.339361944668349	3.37798001561476	0.000730203871069399	0.0218630362576826
C3208198	227.874379120279	-0.611589274358535	0.190218187087721	-3.21519873426454	0.00130354242276747	0.032508490395798
C3208814	64.2983423559118	-0.972871624621147	0.307235068024955	-3.16653834757602	0.00154265004883069	0.0350288545763569
C3208858	61.3577135211171	-1.53336267330634	0.286088130358966	-5.35975634984357	8.33342667015856e-08	3.52434502925456e-05
C3208960	851.992958342375	-0.926547622170693	0.237329112439468	-3.90406222248446	9.45914444872949e-05	0.00581880703967299
C3208980	40.4682476337001	2.58148025496373	0.505203906163121	5.10977889020955	3.2253605675749e-07	0.000106713624064351
C3209342	91.1139849520894	-0.873504678668435	0.290843052546807	-3.00335411494094	0.00267021533624151	0.0499128649407943
C3210264	1060.75510092284	-0.679069001717472	0.19490823230344	-3.48404474091311	0.000493896917937945	0.0175281598498956
C3210942	17.0195238874671	-1.45183965348874	0.472421869820156	-3.07318468139807	0.00211787374309756	0.0434271080655359
C3210972	15.8881141295909	2.25008443492591	0.507030824919122	4.43776655055405	9.08971245898603e-06	0.00109834025546081
C3211632	110.484461013739	-1.60989764045356	0.328618622339098	-4.89898481405089	9.63330886769717e-07	0.000238483134163723
C3211830	969.047830942472	-0.761285574685364	0.188001373649247	-4.04936176746076	5.1357502365722e-05	0.00404091975978355
C3211892	4525.42834655005	-0.777517060097622	0.242608681026088	-3.20481961654956	0.00135147148802536	0.0328955290250776
C3212170	115.117600754874	0.855108197275613	0.276532749631142	3.09224928481785	0.0019864595537796	0.0415722978780679
C3212616	317.96851891103	-1.09939868238253	0.254472334139459	-4.32030729823865	1.55812069068897e-05	0.00159746717277708
C3212692	1204.01194133863	-0.723628443159993	0.16621142398926	-4.35366249678935	1.33881772909804e-05	0.00146118279035969
C3213426	23.1168628846365	-1.36896391501274	0.410132501893408	-3.33785766476155	0.00084426985643257	0.0242286303005057
C3213952	738.693925754385	-0.549192721146257	0.169577943392598	-3.23858580991748	0.0012012387977996	0.0311830531909614
C3214064	321.383225234842	0.980831393895741	0.30770593395373	3.18756086791368	0.00143478255916926	0.0336328937080093
C3214956	44.9694387149026	-1.42889522637896	0.39318755768516	-3.6341313412647	0.000278918758488753	0.0120469165900461
C3215096	1826.54271966298	-0.662096850977125	0.164973679984706	-4.01334837798676	5.98634605818095e-05	0.00429375651298878
C3215976	5232.39188977174	-0.905082101540571	0.149574149862238	-6.0510596408148	1.43896158192612e-09	1.1652995967734e-06
C3215994	64.06149908914	0.932140421909294	0.310106839873992	3.00586862994721	0.00264823383524096	0.0496081966360927
C3216080	187.818002632842	-1.0170370911991	0.228689242898152	-4.44724499635536	8.69786174972451e-06	0.00106365417782776
C3216164	58.1994901996269	-1.32583301756904	0.381308787264855	-3.47705865128182	0.000506946909008042	0.0177786866684517
C3216966	591.366523267786	1.11638891146975	0.351346548300359	3.17745803073998	0.00148572191593341	0.0342729032880093
C3217198	340.875869760458	0.863432173853299	0.200513689674966	4.30610087148129	1.66157311648841e-05	0.00166979872597598
C3217746	48.9205990861966	0.976215636797203	0.318267948082192	3.06727599395305	0.00216019302152483	0.0438206937875522
C3218090	48.8560052383691	1.46122592676473	0.454711817446252	3.21352089543493	0.00131118257146213	0.0326188801478937
C3218702	65.3497780305321	-1.15476225205456	0.381830596034501	-3.02427899714516	0.00249226486593535	0.0478406942788342
C3219026	2763.89652804288	-0.496134479051367	0.142196463278055	-3.48907748908783	0.000484690621113588	0.017371747041316
C3219030	136.399842938946	1.71629303812466	0.344977784414464	4.97508278986067	6.52197595857374e-07	0.00017420541047243
C3219134	82.8440991297992	-0.934467142657953	0.22769938692707	-4.10395107017682	4.06153399544674e-05	0.00337906311916266
C3219646	1416.6837526786	-0.634287678790792	0.16338872804869	-3.88207734013189	0.000103567924998312	0.00618361434548746
C3219816	3812.52335536555	-0.766064308372998	0.194655316059574	-3.93549132836704	8.3026662291585e-05	0.00541415650030621
C3220794	563.916507747078	0.831411396091823	0.173591486442751	4.78947103414554	1.67221533398913e-06	0.000339459712799793
C3220956	19.1961229172451	2.19044431740635	0.600531085672973	3.64751196010391	0.000264791989468041	0.0116347995372321
C3221604	13.2500481451984	2.31520395828963	0.687170950996783	3.36918194072565	0.000753916458783533	0.0223750060136049
C3222520	285.130481309354	1.34009483870305	0.306606379956657	4.37073370388605	1.23829738519154e-05	0.00139652427329935
C3223118	1441.00439293659	-0.519749949505226	0.167451043610715	-3.1038919692464	0.00190993055645721	0.0404993287313319
C3223298	3910.19027669055	-0.747804004926525	0.165186829289116	-4.52701954595721	5.98214088646673e-06	0.000831763424625168
C3223320	405.510492538813	-0.642194739270881	0.195170226605096	-3.29043394805442	0.00100032983800664	0.0275158478476082
C3223428	144.161089663236	-0.982920710720438	0.223166023083612	-4.40443709637723	1.06058909175476e-05	0.00122329310014896
C3224668	115.25548426212	-0.711148177542123	0.229224543055969	-3.10240852947621	0.00191952858332419	0.0404993287313319
C3224864	115.0787585703	1.63616970376507	0.328785221831532	4.97640889894812	6.47747406050299e-07	0.00017420541047243
C3225018	97.7815024836393	-1.06817842946965	0.342424470664585	-3.11945705105861	0.00181184672831877	0.039211608299436
C3225300	3079.47962794458	-0.650970726806288	0.202866537083122	-3.20886202409795	0.00133261425290389	0.0328844888988855
C3225348	132.69867153756	0.71975432620694	0.219414072159908	3.28034714966863	0.00103679427270674	0.0279879304999293
C3225360	236.21068863195	-1.42832646582414	0.30572282364511	-4.67196543847892	2.98331167244496e-06	0.000504676891255273
C3225862	153.89493732014	-1.41204028994445	0.357034769165736	-3.9549097507895	7.65635478143064e-05	0.00507921575369418
C3225926	48.2331967667026	2.09269998811882	0.489335856992858	4.27661279714755	1.89758429681519e-05	0.00183433148692135
C3226384	3279.80851816959	-0.4732979081024	0.155914022989605	-3.03563399254957	0.00240030543927307	0.0468595999784526
C3226616	358.869333621536	-1.00020170763381	0.28765946788552	-3.47703385181767	0.000506993801644364	0.0177786866684517
C3227004	208.115131164535	-0.52810763852697	0.17050709785333	-3.09727656605386	0.0019530756618881	0.040958094975546
C3227148	142.097304177826	-0.888962222529302	0.275248262603416	-3.22967423707281	0.00123931340092049	0.0316485233702788
C3227882	38.6531039417648	-1.29347617663314	0.402228655860148	-3.21577331149394	0.00130093550625177	0.032508490395798
C3228040	150.390737923643	-1.01150112647353	0.234580683386569	-4.31195404442854	1.61818071818562e-05	0.00164245342895841
C3228424	85.733694819628	-0.999278497478236	0.28444063745937	-3.51313548726305	0.000442851593382662	0.0164346386941112
C3228612	468.050004024185	-0.703591658771185	0.175959441463217	-3.99860134199315	6.37178981514086e-05	0.00438635459228956
C3229572	75.4732689982751	-0.882219508672284	0.283886224137539	-3.107651705723	0.00188580169887421	0.0402039087219691
C3229966	967.18658561074	-0.841334401229919	0.240549705745403	-3.49754907669846	0.000469554310835274	0.0171432372446847
C3230586	53.8408562662267	0.950971934467148	0.259021727434128	3.67139831815456	0.000241227048986801	0.0112192261796449
C3230720	157.607239947187	1.16993283561535	0.270750870955558	4.32106767186499	1.55276039567585e-05	0.00159746717277708
C3231022	20.8552660304297	-1.55235429673269	0.461608757101159	-3.36292211283265	0.00077122119720033	0.0227239921938016
C3231102	24.2092068053609	-1.72342368796498	0.475229394506862	-3.6265090246645	0.000287278783623573	0.0122439076680547
C3231210	17.4359571313018	2.24578768455076	0.642157370175829	3.49725439409944	0.000470073336513958	0.0171432372446847
C3231382	899.210422143765	-0.814692069077369	0.193827730466387	-4.20317602190905	2.63195758144032e-05	0.00242857904105629
C3231680	114.288481790082	-0.967536111275269	0.279064747935309	-3.4670667593585	0.000526171190787684	0.0181654339676701
C3231938	36.4887503506631	-1.01297111978111	0.321881494524527	-3.14703124290335	0.00164937336833202	0.0367130256328289
C3232316	3122.71441874437	-0.656180328056181	0.189545164445927	-3.46186794041573	0.000536440305111188	0.0183333459296
C3233328	52.3411704479236	1.61729733193317	0.441826964754077	3.6604767498366	0.000251746398006445	0.0113565597322907
C3233552	164.722362924252	-1.01871435562964	0.333518667852075	-3.0544447847263	0.00225477515536575	0.0452760075063605
C3233598	199.078726211207	0.75345640999962	0.231780615321097	3.25073090756886	0.0011510875119944	0.0302682337998527
C3233622	175.243607116009	-0.659567690678435	0.20076843099034	-3.28521614391741	0.00101904164917869	0.0276558094630046
C3234094	290.34457604872	-0.553278541889912	0.181192375196009	-3.05354207808905	0.00226157003012067	0.0452760075063605
C3234896	633.330693974678	-0.631980375510161	0.187428686488392	-3.37184444575031	0.000746666072036722	0.0222248112351106
C3235180	2031.564315496	-0.59196901285784	0.173714851941268	-3.4077052493933	0.000655116182560257	0.0207704750224818
C3235512	28.6048002769832	2.36200724433575	0.598701803991343	3.94521484416624	7.9728461220312e-05	0.00525483039861147
C3235614	1409.56189125894	-0.69134938363972	0.194325132116953	-3.55769413924102	0.00037412457913692	0.0147867685804499
C3236152	466.692021958933	-0.586821585677737	0.183362637294589	-3.2003334721618	0.00137268666984855	0.03301604194067
C3236188	23.7884069230056	1.14532636874931	0.372869931910658	3.07165118646183	0.00212878328898432	0.0434751516764403
C3236340	773.560029170299	-0.56067784344158	0.158921442077981	-3.52801885076314	0.000418682339244487	0.0159120691928412
C3236736	963.922466798163	-0.541067474402691	0.150886741617116	-3.58591794483627	0.000335894572424677	0.0136920879924115
C3237654	298.558048621945	0.604848226561674	0.182006217703222	3.3232283720545	0.000889820346925414	0.0251578733183648
C3237748	16.2691259029463	2.55144694261656	0.684947290615878	3.72502669559054	0.000195294553704837	0.00943923676240048
C3238106	48.7746314310917	1.26180917391557	0.321551675321268	3.92412564062953	8.70453012276719e-05	0.00552193629663044
C3238898	13.24656745804	1.92652120139713	0.592094505649233	3.25373936595594	0.00113896724960858	0.0300273183987716
C3239018	65.4404229674293	-1.1241024311526	0.268975263666931	-4.17920375215083	2.92531512130073e-05	0.00265106682867879
C3239462	5015.12678907738	-0.555720691653895	0.163249972012677	-3.40410895513503	0.000663802698980126	0.0209242155113301
C3240386	79.2087942321024	1.43542486964117	0.335466876236066	4.27888704168536	1.87830149540753e-05	0.00183433148692135
C3240574	138.927793196819	-1.18214331956902	0.343040470614567	-3.44607537836914	0.000568791678216846	0.0190187475999027
C3241162	27.772038411755	1.16091661305085	0.372923343721413	3.11301674351096	0.00185185511405675	0.0396850440417348
C3241480	57.1511374901605	2.49176615432829	0.540062088202602	4.61385127517693	3.95275318148313e-06	0.000598812608836623
C3242110	251.40763288515	0.544767644927948	0.175075859265631	3.11160914596116	0.00186070675709859	0.0397603654411593
C3242318	8459.58770896332	-0.65585818788454	0.194080692494634	-3.37930671750191	0.000726688850878815	0.0218317914814494
C3242434	15112.3264617491	-1.09716934280137	0.300427604701297	-3.65202573143119	0.000260179807345336	0.0115261378104821
C3242552	45.6553574009531	1.0380162178378	0.330906486397635	3.13688688649779	0.00170751989325753	0.0373519976650085
C3242870	39.8614876740972	2.03804693241046	0.593949247150397	3.43134862479992	0.000600588216888923	0.0197280595515293
C3242992	178.993730971303	0.96223944740169	0.287055660409146	3.35210058575466	0.000802008742008789	0.023391921641923
C3243432	6037.46565061813	-0.777473203820018	0.198083857632356	-3.92497002589181	8.67405379401624e-05	0.00552193629663044
C3243832	14212.5223282938	-0.481778592193148	0.159935693959741	-3.01232689379785	0.00259253251875315	0.0489111618314954
C3244114	60.6517075504451	1.11127732693277	0.328760636185041	3.38020189955862	0.000724326005609949	0.0218317914814494
C3245106	1332.28217235682	1.02188855389625	0.267614340628185	3.81851193586082	0.000134259089574475	0.00740613999554848
C3245180	66.311300968327	-1.55988514213016	0.359729208701122	-4.33627602207353	1.44916947397568e-05	0.00152015408149947
C3245182	1942.44653486122	-0.703494888351817	0.188757940927939	-3.72696843848486	0.000193796715331435	0.0094116586632252
C3245310	267.369401867372	0.610637812989226	0.179473986237931	3.40237505049727	0.000668028940499497	0.0209922406999068
C3245754	16.6452149537777	-1.670244256337	0.46355196066591	-3.60314354821761	0.000314391786573345	0.0129718562346319
C3246166	4062.20952745535	-0.424774681420383	0.13808444749738	-3.07619495981574	0.0020966070755349	0.0430780603576503
C3246562	114.58014186504	-1.7740062145785	0.407966515707026	-4.34841131876731	1.37127245486608e-05	0.00146509635967271
C3246596	469.414864318845	0.53684995159079	0.168926067900552	3.17801721346428	0.00148285946889948	0.0342729032880093
C3246890	301.920108110449	0.586370380970079	0.18316090168891	3.20139492415254	0.0013676394562607	0.03301604194067
C3247224	67.2164183950784	1.21888121405636	0.295198450615173	4.12902307419399	3.64307845704007e-05	0.00317827481828828
C3247722	7676.93601655457	-0.527337619173204	0.163263765895658	-3.22997338864661	0.00123801740670806	0.0316485233702788
C3247842	2921.25502343875	-0.684291740466912	0.199824115499474	-3.42447025853951	0.000615999265748081	0.0201690082172356
C3248116	85.4472090716768	-1.41168625223929	0.279255937639928	-5.05517004999018	4.3000744898973e-07	0.000132259866886235
C3248136	88.0343834178294	0.768531947772384	0.239431514063991	3.20981952094653	0.00132818337677937	0.0328844888988855
C3248218	5375.09511590097	-0.761985377080568	0.193720876378608	-3.93341900638185	8.37460660638498e-05	0.00541415650030621
C3248314	70.1455330847894	1.05102064101124	0.335599554864652	3.13177006875088	0.00173755896007338	0.0378459730573924
C3249380	122.540058207739	-0.713398504042379	0.212367210267877	-3.35926861374931	0.000781490652596884	0.022925231571845
C3249484	27.4027668621903	1.85475588107837	0.408123696264145	4.54459248031003	5.50416377638465e-06	0.000781586552603189
C3249604	962.827962023348	-0.743567173678935	0.183377395613171	-4.05484640673744	5.01672554084836e-05	0.00400943025508747
C3249728	95.5097327061649	-1.55724516036043	0.273047785494282	-5.70319644798233	1.17581337882117e-08	7.95633719668993e-06
C3250022	45.0950010272267	1.3368093664366	0.370271464599884	3.61034941723409	0.000305784788112155	0.0127724921783472
C3250200	39.959983524961	1.08337430555296	0.337950610834895	3.20571784994417	0.0013472602146248	0.0328844888988855
C3250894	214.678002083805	-0.977521003039692	0.218322098976961	-4.47742582001672	7.55484655493257e-06	0.000970654335855261
C3251266	29.1350466619048	-1.24178576992636	0.366774040679253	-3.38569700196507	0.000709977284774432	0.0216404487701516
C3251564	145.590157244976	-1.08982122572613	0.349851179030246	-3.1150994795759	0.00183882883240167	0.0396265661334967
C3251572	268.577463253669	0.841428168429519	0.224226675965844	3.75257834423632	0.000175025108073479	0.00875125540367395
C3252118	359.417178924871	0.813223872527454	0.213711947759149	3.80523354475225	0.000141670452961674	0.00768959945219779
C3252152	152.117315626723	-0.738619681710708	0.244802352638695	-3.01720826515439	0.00255114470953918	0.0486731556425238
C3252324	108.762439795331	0.729578346956567	0.218592953952428	3.33761145437169	0.00084501823905212	0.0242286303005057
C3252652	1847.24267525425	-1.28871219677827	0.373606951123231	-3.44937960309308	0.000561876226253856	0.0190101456549221
C3252978	38.6715324409692	-1.56046193449719	0.375840759261579	-4.1519231111683	3.29693038714755e-05	0.00293542486224102
C3253302	1025.75975054134	-0.820787983314526	0.255999962000532	-3.20620353573655	0.00134498817338141	0.0328844888988855
C3253740	143.220323169761	-1.21810923958772	0.252736116471988	-4.81968804693067	1.43782870292945e-06	0.000310509815632637
C3253782	14.9028635385603	-1.5278919610618	0.501655372046479	-3.04570038755657	0.00232139031414085	0.0458406842189292
C3253972	81.3921338744093	-1.06882240838239	0.332259585833816	-3.21682941276216	0.00129615641117922	0.032508490395798
C3254072	79.7134623377002	-1.13418728447344	0.328419902177818	-3.45346697003566	0.000553430072553398	0.0187870074796555
C3254208	20.8091416387387	2.80523856882873	0.516513675268971	5.4311022208036	5.60070396256807e-08	2.58396114636663e-05
C3254750	630.255990699457	-0.759806438548263	0.224848988969793	-3.37918547923886	0.000727009410909351	0.0218317914814494
C3255098	3259.20920690703	-0.792395255094198	0.171670365720005	-4.61579522925116	3.91592918695396e-06	0.000598812608836623
C3255102	71.1293244001485	-1.23530308913989	0.328222711378595	-3.76361246895864	0.000167476352876602	0.00858527768534096
C3255158	25.6491829647625	1.28467451278425	0.398166692308657	3.2264740813337	0.00125325582152198	0.0317220613178257
C3255406	199.341910991592	0.848657544370091	0.244388451856624	3.47257629369482	0.000515488472918529	0.0179395326428314
C3255910	108.156712352931	1.3236361487819	0.333576587647486	3.96801273769454	7.24744610878541e-05	0.00483957750027447
C3256196	143.93427970383	1.21362588322827	0.250550005030991	4.84384697209707	1.27349028746527e-06	0.000287242809283833
C3256430	17.1401760402729	-2.08223933740028	0.53408186200529	-3.89872692845663	9.66997508901231e-05	0.00584227661627827
C3256466	1364.26576035337	-1.16796664845038	0.169760310628429	-6.88009255005911	5.98136880034869e-12	1.01184822205899e-08
C3257288	5856.48703682507	-0.944049086387881	0.214076073675472	-4.40987668626158	1.03429499220332e-05	0.00122070862451903
C3257884	158.897835014449	-1.15991405864835	0.316716914334793	-3.6623053779257	0.000249955639277257	0.0113261149047507
C3258552	10842.6838645055	-0.442938644913518	0.124413252666432	-3.56022075960904	0.000370543154899958	0.0147490706754297
C3258782	200.860419391167	-0.727001613104502	0.19830659694655	-3.66604855460482	0.000246327175375634	0.0112622559912733
C3258952	1789.17967781046	-0.913622041292923	0.239209281311427	-3.81934194310578	0.000133808166273207	0.00740613999554848
C3259134	38.5371763677342	-1.76337564906715	0.456473501713259	-3.86304055426823	0.000111984408200086	0.00648742722560215
C3259578	3227.70276116661	-0.766117084253911	0.22161789758361	-3.45692785919909	0.000546371094156125	0.0186096194821633
C3259978	337.261425880558	-0.771508523664021	0.20024360493099	-3.85284975232996	0.000116751036228178	0.00665420390753056
C3260004	27.6927231525042	-1.57756899582949	0.512445144755711	-3.07851291396572	0.00208036512944244	0.0428472038316101
C3260126	290.059987525606	-0.541064036161705	0.177765010163713	-3.04370379560865	0.00233685101827674	0.0460563841466193
C3260366	281.710918263048	-0.819575455755361	0.236690888748084	-3.46264049322006	0.000534902575344614	0.0183333459296
C3260428	212.074920464471	1.07635129699843	0.273618034289244	3.9337732243943	8.3622683798982e-05	0.00541415650030621
C3260552	3328.06566936625	-0.881278775948789	0.17055453237396	-5.1671378278971	2.37705976146598e-07	8.31970916513093e-05
C3260690	130.900127897163	-0.862439714944321	0.26811083864911	-3.21672827286568	0.00129661338931216	0.032508490395798
C3261178	61.9166391921409	-1.16514851699556	0.347095095649377	-3.35685675654879	0.000788339435730724	0.0230594964630168
C3261240	55.9818055920048	0.931856264422361	0.285437539399386	3.26465911380529	0.00109595887866556	0.0290443410403537
C3262094	89.773303843303	-1.11204999915749	0.253628886646115	-4.38455577305404	1.16222704056778e-05	0.00132546117547899
C3262108	102.856129957001	-1.07296856889614	0.263053898621788	-4.07889247989753	4.52507576603075e-05	0.00367436152201697
C3262654	327.222388602388	0.502282273944701	0.166960990627071	3.00838101198509	0.00262643628652255	0.0493672746448219
C3262658	204.887349970254	-0.84554461295417	0.210581355277754	-4.01528716461583	5.93734581683231e-05	0.00429375651298878
C3262694	118.771417666517	-0.812891887763327	0.251511806773669	-3.23202277535557	0.00122917258776612	0.0315850677615851
C3263180	57.4600296967442	0.97007235267275	0.322291728090271	3.00992010691954	0.00261316416491717	0.0492089355731155
C3263692	75.9806704626393	-1.60283509043279	0.344620510447393	-4.65101478827234	3.30305639255002e-06	0.000526308180498315
C3263764	50.7461201568268	1.25523976429505	0.323717393852964	3.87757898750783	0.000105501080670019	0.00625293427238017
C3263862	688.049858449529	0.444475933894181	0.139272451471804	3.19141315599063	0.00141578665898694	0.0334426516614627
C3264208	1835.0699374543	-0.430730559752621	0.126290592789095	-3.41063059599331	0.000648128368938081	0.0207704750224818
C3264298	99.4557949095206	0.747575192161105	0.2474536641384	3.02107141861916	0.00251881941327085	0.0482377680088662
C3264474	111.773020310438	-1.26218586362356	0.314447040137864	-4.01398551269612	5.97020124193388e-05	0.00429375651298878
C3264528	332.477846820114	-0.922206552206704	0.285140158811665	-3.23422192107223	0.00121974637174035	0.0314224001856969
C3264618	1825.32298210074	-0.877223181130404	0.191558189126531	-4.57940840394438	4.66292931931546e-06	0.000685923660739883
C3264790	2782.25823097222	-0.548521723784912	0.135689662883459	-4.04247244873787	5.28905288856529e-05	0.00404486618691218
C3265008	163.564263764018	0.998858993212894	0.312502814509778	3.19631999084488	0.00139192649203886	0.0331644457610199
C3265344	5008.47308731815	-0.525703701479475	0.173180312293429	-3.0355858268043	0.00240068886589117	0.0468595999784526
C3265366	303.609693744067	-0.559893190616644	0.170904047495747	-3.27606747072843	0.00105263410459124	0.0282651750306907
C3265772	510.734515980721	-0.657463264432547	0.196609823907825	-3.34400006756925	0.000825797173195903	0.0238798897662063
C3265902	58.9849612810573	-0.906721219525747	0.245577113408998	-3.69220570654579	0.000222317528696804	0.0105444996087503
C3266088	49.9126364988	-1.37227397493936	0.333770135981671	-4.111434268687	3.93208823906292e-05	0.00330241157987045
C3266574	1082.0906202465	-0.622785237932949	0.205776287680691	-3.0265160527113	0.00247389684690412	0.0478286723734796
C3266876	48.464421400265	-1.15463053703401	0.302643834412307	-3.81514640559634	0.000136102216238765	0.00746722970174843
C3266902	396.539745103524	0.485495902298692	0.157324737302574	3.08594764321751	0.00202904546906818	0.0422024826045944
C3267070	154.815063332674	0.762589841145821	0.206531233474146	3.69237053552622	0.0002221734475572	0.0105444996087503
C3267378	14697.2314939649	-0.84547184921041	0.174446138702324	-4.84660684094092	1.25590965955358e-06	0.000287242809283833
C3267514	3241.70122609988	-0.728817654493615	0.148039909305178	-4.92311605643575	8.51769027440535e-07	0.000221678349449267
C3268298	333.220687619823	0.987047685507767	0.309333395785428	3.19088627014085	0.00141837101002988	0.0334426516614627
C3268380	24.0149264545092	1.28711751272358	0.410936437741594	3.13215717690371	0.00173526950288536	0.0378459730573924
C3268802	302.271349261369	0.55510087336794	0.174578886587205	3.17965639613962	0.0014744977753956	0.0342729032880093
C3268842	2059.87343122015	-0.647291344358039	0.20132074740362	-3.21522422654388	0.00130342665952061	0.032508490395798
C3269798	2452.0034265341	-0.76105082492677	0.164444518788625	-4.6280096809126	3.69196762478117e-06	0.00057651494448506
C3270548	8267.83245476814	-0.92755368200219	0.164742426659205	-5.63032669125955	1.79868598468563e-08	1.14104142153494e-05
C3270912	140.453893178236	-0.933594428394647	0.232872307618661	-4.00904013852712	6.09660542120509e-05	0.00432731084092529
C3270980	10545.0634695795	-0.731139127175544	0.239768653449919	-3.04935243475545	0.00229335267660409	0.0456159300032778
C3271130	398.300737508549	-1.14117743996677	0.195215471819207	-5.84573256070423	5.0434377661218e-09	3.65649238043831e-06
C3271292	296.512225642665	-1.04137142589505	0.260363898712949	-3.99967672570136	6.3429067377986e-05	0.00438635459228956
C3271422	417.898924194429	-0.60840774198675	0.167823793540615	-3.62527701913441	0.000288651865756766	0.0122439076680547
C3271482	729.369349984576	-0.847380178412661	0.262577498808046	-3.22716219881478	0.00125024566896987	0.0317220613178257
C3271624	3683.07507235717	0.446822833375392	0.139549239267846	3.20190088974815	0.00136523961460089	0.03301604194067
C3271808	83.1823424314366	-1.37185541588556	0.301764908610311	-4.54610651120182	5.46473895419624e-06	0.000781586552603189
C3271900	542.953579860786	-0.538607785317958	0.171392237806508	-3.14254479789228	0.00167486081813457	0.0369289999643264
C3271906	349.050158299203	0.58600875863177	0.172002818890116	3.40697182995671	0.000656879062287357	0.0207704750224818
C3272234	373.347463467116	0.626527649217171	0.196430512535127	3.1895637858458	0.00142487690536187	0.0334780106236642
C3272556	3638.87064031451	-0.645876964309444	0.200026409784062	-3.22895844107136	0.00124241948269386	0.0316485233702788
C3273062	118.219091121406	1.66137629562919	0.353149035967422	4.70446221402811	2.5453600111438e-06	0.000442082360282338
C3273192	130.700059277576	-1.00318937000548	0.27361695943685	-3.66640054794195	0.000245988522706544	0.0112622559912733
C3273870	252.557717766252	-1.51700833192761	0.275368808770776	-5.50900568114235	3.60866261376988e-08	1.74418692998878e-05
C3274600	466.636260317016	-0.745652984577989	0.213349633104065	-3.49498133054808	0.000474094916241643	0.0171859407137596
C3274662	4966.76397768948	-0.540205146806961	0.1471745380609	-3.67050682763772	0.00024207000328495	0.0112192261796449
C3274764	27008.4901333284	-0.580900982258143	0.171344817671438	-3.39024541361997	0.00069830080443206	0.0214780398938952
C3274848	903.509581463086	-0.861482307839765	0.224591252025611	-3.83577855357219	0.000125167151369087	0.00701904191379132
C3274996	847.933264540492	0.520011595047479	0.156629607545593	3.32000828704183	0.000900147760358811	0.0253791660212276
C3275272	1253.69536841397	1.00547914581967	0.209877886472882	4.79078173845433	1.66132767428263e-06	0.000339459712799793
C3275488	6185.37093468925	-0.603989193259794	0.170394452271021	-3.544652922732	0.000393130381541491	0.0153472052794082
C3275740	313.178271491733	0.583678857176484	0.193720852299033	3.01298931038926	0.00258688029515378	0.0489111618314954
C3275795	283.49588025582	-1.41691032336094	0.350457501785945	-4.04303037070202	5.27647829172114e-05	0.00404486618691218
C3275813	267.628610175275	0.58277367823987	0.167109323014567	3.48737980459096	0.000487778118894093	0.017371747041316
C3275913	111.657429571248	-1.06817672757526	0.276034475971708	-3.86972215631769	0.00010895945606696	0.00639270797155864
C3275963	132.116476043523	-1.12182666833526	0.350740480955664	-3.19845221537763	0.00138167428971215	0.0330754576428734
C3276411	480.445640153112	1.25475319727462	0.238573662263655	5.25939529690397	1.44529894930894e-07	5.8679137341943e-05
C3276571	173.545802333862	-0.743756181038008	0.243737305317452	-3.05146633203856	0.00227726586040555	0.0454110972163387
C3276665	129.438652764139	0.684014668797518	0.21666872518666	3.15696078521826	0.0015942278443218	0.035878963680413
C3276723	4759.15221758712	-0.663387956781867	0.176068736063019	-3.76777826441842	0.000164706899666672	0.0085294644470241
C3276985	129.363922312381	-0.871757700494863	0.248176342458461	-3.51265431611707	0.000443654285929701	0.0164346386941112
C3277073	5586.12580477232	-0.543071109458712	0.140614338594557	-3.86213180595037	0.000112401892351842	0.00648742722560215
C3277115	7169.71495361255	-0.410522098091495	0.13615498901221	-3.01510874533345	0.00256887133922595	0.0488277979272348
C3277173	28.8736221420702	-1.36975210753633	0.441593424522694	-3.10183990854678	0.00192321935453222	0.0404993287313319
C3277191	31.7056485582899	1.52905451026368	0.412379714934025	3.70788003117057	0.000209001623316628	0.0100064456446405
C3277405	1927.78626097731	-0.559127750195149	0.162349395993549	-3.44397801281235	0.000573222315864047	0.0190255213308653
